item-name,price ($),company,rating,link
"ASUS ProArt GeForce RTX 4070 Ti 12GB GDDR6X Graphics Card (PCIe 4.0, 12GB GDDR6X, DLSS 3, HDMI 2.1a, DisplayPort 1.4a) PROART-RTX4070TI-12G",1349,ASUS,5,https://www.newegg.ca/asus-geforce-rtx-4070-ti-proart-rtx4070ti-12g/p/N82E16814126662
"ZOTAC GAMING GeForce RTX 4070 Ti AMP Extreme AIRO DLSS 3 12GB GDDR6X 192-bit 21 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, SPECTRA 2.0 RGB Lighting, ZT-D40710B-10P",1289,ZOTAC,4.5,https://www.newegg.ca/zotac-geforce-rtx-4070-ti-zt-d40710b-10p/p/N82E16814500544
"GIGABYTE AORUS GeForce RTX 4070 Ti ELITE 12G Graphics Card, 3x WINDFORCE Fans, 12GB 192-bit GDDR6X, GV-N407TAORUS E-12GD Video Card",1099,GIGABYTE,0,https://www.newegg.ca/gigabyte-geforce-rtx-4070-ti-gv-n407taorus-e-12gd/p/N82E16814932583R
"ZOTAC GeForce RTX4070 X-GAMING OC  12GB Graphics Card, GDDR6X 192-bit PCI Express 4.0 16x Video Card",1349,ZOTAC,0,https://www.newegg.ca/p/1FT-000M-003M9
"ZOTAC GeForce RTX4070 Apocalypse OC 12GB Graphics Card, GDDR6X 192-bit PCI Express 4.0 16x Video Card",0,ZOTAC,0,https://www.newegg.ca/p/1FT-000M-003N0
"ZOTAC GeForce RTX4070TI Apocalypse OC 12GB Graphics Card, GDDR6X 192-bit PCI Express 4.0 16x Video Card",1753,ZOTAC,0,https://www.newegg.ca/p/1FT-000M-003N3
"ZOTAC GeForce RTX4070TI X-GAMING OC 12GB Graphics Card, GDDR6X 192-bit PCI Express 4.0 16x Video Card",1753,ZOTAC,0,https://www.newegg.ca/p/1FT-000M-003N2
"ZOTAC GeForce RTX4070TI TRINTY OC Lunar White 12GB Graphics Card, GDDR6X 192-bit PCI Express 4.0 16x Video Card",1753,ZOTAC,0,https://www.newegg.ca/p/1FT-000M-003N4
"ZOTAC GeForce RTX4070TI AMP EXTREME AIRO 12GB Graphics Card, GDDR6X 192-bit PCI Express 4.0 16x Video Card",1753,ZOTAC,0,https://www.newegg.ca/p/1FT-000M-003N5
"ZOTAC GeForce RTX4070TI X-GAMING OC opal white 12GB Graphics Card, GDDR6X 192-bit PCI Express 4.0 16x Video Card",1753,ZOTAC,0,https://www.newegg.ca/p/1FT-000M-003N1
"ZOTAC GeForce RTX4070 X-GAMING OC opal white 12GB Graphics Card, Graphics Card, GDDR6X 192-bit PCI Express 4.0 16x Video Card",1349,ZOTAC,0,https://www.newegg.ca/p/1FT-000M-003M8
MSI Gaming GeForce RTX 4070 Ti 12GB GDDR6X PCI Express 4.0 Video Card RTX 4070 Ti GAMING X TRIO 12G,1898,MSI,0,https://www.newegg.ca/p/1FT-0009-00BN9
MSI Suprim GeForce RTX 4070 Ti 12GB GDDR6X PCI Express 4.0 Video Card RTX 4070 Ti SUPRIM 12G,1898,MSI,0,https://www.newegg.ca/p/1FT-0009-00BP0
CORSAIR HX1500i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and MSI Ventus GeForce RTX 4070 Ti Video Card RTX 4070,1379,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606149
CORSAIR RMx Shift Series RM850x Shift Fully Modular 80PLUS Gold ATX Power Supply and MSI Ventus GeForce RTX 4070 Ti Video Card RTX 4070 Ti VENTUS 2X WHITE 12G OC,1189,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605909
CORSAIR RMx Series (2021) RM1000x CP-9020201-NA 1000 W Power Supply and MSI Ventus GeForce RTX 4070 Ti SUPER Video Card RTX 4070 Ti SUPER 16G VENTUS 2X OC,1324,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605745
CORSAIR RMx Series (2021) RM850x CP-9020200-NA 850 W Power Supply and MSI Ventus GeForce RTX 4070 Ti SUPER Video Card RTX 4070 Ti SUPER 16G VENTUS 2X WHITE OC,1304,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605590
CORSAIR RM850e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and MSI Ventus GeForce RTX 4070 Ti Video Card RTX 4070 Ti VENTUS 3X E 12G OC,1084,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605700
CORSAIR RMx Series (2021) RM850x CP-9020200-NA 850 W Power Supply and MSI Gaming GeForce RTX 4070 Ti Video Card RTX 4070 Ti GAMING X SLIM 12G,1234,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605588
CORSAIR RMx Shift Series RM850x Shift Fully Modular 80PLUS Gold ATX Power Supply and MSI Ventus GeForce RTX 4070 Ti SUPER Video Card RTX 4070 Ti SUPER 16G VENTUS 2X OC,1309,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605905
CORSAIR HX1000i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and MSI Ventus GeForce RTX 4070 Ti Video Card RTX 4070,1204,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606060
CORSAIR RMx Shift Series RM1000x Shift Fully Modular 80PLUS Gold ATX Power Supply and MSI Gaming GeForce RTX 4070 Ti Video Card RTX 4070 Ti GAMING X SLIM 12G,1299,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605988
CORSAIR RM850e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and MSI Ventus GeForce RTX 4070 Ti Video Card RTX 4070 Ti VENTUS 2X WHITE 12G O,1134,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605709
CORSAIR HX1000i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and MSI Ventus GeForce RTX 4070 Ti Video Card RTX 4070,1254,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606069
CORSAIR RMx Series (2021) RM1000x CP-9020201-NA 1000 W Power Supply and MSI Ventus GeForce RTX 4070 Ti Video Card RTX 4070 Ti VENTUS 3X E 12G OC,1154,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605740
CORSAIR RMx Series (2021) RM1000x CP-9020201-NA 1000 W Power Supply and MSI Gaming GeForce RTX 4070 Ti Video Card RTX 4070 Ti GAMING X SLIM 12G,1284,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605748
CORSAIR RMx Shift Series RM1000x Shift Fully Modular 80PLUS Gold ATX Power Supply and MSI Ventus GeForce RTX 4070 Ti SUPER Video Card RTX 4070 Ti SUPER 16G VENTUS 2X OC,1339,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605985
CORSAIR RMx Shift Series RM1000x Shift Fully Modular 80PLUS Gold ATX Power Supply and MSI Ventus GeForce RTX 4070 Ti SUPER Video Card RTX 4070 Ti SUPER 16G VENTUS 2X WHITE OC,1369,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605990
CORSAIR RM850e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and MSI Ventus GeForce RTX 4070 Ti SUPER Video Card RTX 4070 Ti SUPER 16G VENTU,1254,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605705
CORSAIR RM1000e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and MSI Ventus GeForce RTX 4070 Ti SUPER Video Card RTX 4070 Ti SUPER 16G VENT,1339,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605950
CORSAIR RMx Series (2021) RM1000x CP-9020201-NA 1000 W Power Supply and MSI Ventus GeForce RTX 4070 Ti Video Card RTX 4070 Ti VENTUS 2X WHITE 12G OC,1204,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605749
CORSAIR RMx Series (2021) RM1000x CP-9020201-NA 1000 W Power Supply and MSI Ventus GeForce RTX 4070 Ti SUPER Video Card RTX 4070 Ti SUPER 16G VENTUS 2X WHITE OC,1354,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605750
CORSAIR RMx Shift Series RM850x Shift Fully Modular 80PLUS Gold ATX Power Supply and MSI Ventus GeForce RTX 4070 Ti Video Card RTX 4070 Ti VENTUS 3X E 12G OC,1139,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605900
CORSAIR RMx Shift Series RM1000x Shift Fully Modular 80PLUS Gold ATX Power Supply and MSI Ventus GeForce RTX 4070 Ti Video Card RTX 4070 Ti VENTUS 3X E 12G OC,1169,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605980
CORSAIR RMx Shift Series RM1000x Shift Fully Modular 80PLUS Gold ATX Power Supply and MSI Ventus GeForce RTX 4070 Ti Video Card RTX 4070 Ti VENTUS 2X WHITE 12G OC,1219,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605989
CORSAIR RMx Shift Series RM850x Shift Fully Modular 80PLUS Gold ATX Power Supply and MSI Ventus GeForce RTX 4070 Ti SUPER Video Card RTX 4070 Ti SUPER 16G VENTUS 2X WHITE OC,1339,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605910
CORSAIR HX1000i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and MSI Gaming GeForce RTX 4070 Ti Video Card RTX 4070,1334,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606068
CORSAIR RM1000e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and MSI Gaming GeForce RTX 4070 Ti Video Card RTX 4070 Ti GAMING X SLIM 12G,1269,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605948
CORSAIR RM1000e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and MSI Ventus GeForce RTX 4070 Ti Video Card RTX 4070 Ti VENTUS 2X WHITE 12G,1189,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605949
CORSAIR HX1500i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and MSI Gaming GeForce RTX 4070 Ti Video Card RTX 4070,1459,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606148
CORSAIR RMx Series (2021) RM850x CP-9020200-NA 850 W Power Supply and MSI Ventus GeForce RTX 4070 Ti Video Card RTX 4070 Ti VENTUS 3X E 12G OC,1104,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605580
CORSAIR RMx Shift Series RM850x Shift Fully Modular 80PLUS Gold ATX Power Supply and MSI Gaming GeForce RTX 4070 Ti Video Card RTX 4070 Ti GAMING X SLIM 12G,1269,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605908
CORSAIR RM850e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and MSI Ventus GeForce RTX 4070 Ti SUPER Video Card RTX 4070 Ti SUPER 16G VENTU,1284,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605710
CORSAIR RM1000e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and MSI Ventus GeForce RTX 4070 Ti SUPER Video Card RTX 4070 Ti SUPER 16G VENT,1309,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605945
CORSAIR HX1500i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and MSI Ventus GeForce RTX 4070 Ti Video Card RTX 4070,1329,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606140
CORSAIR HX1000i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and MSI Ventus GeForce RTX 4070 Ti SUPER Video Card RTX,1374,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606065
CORSAIR RM850e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and MSI Gaming GeForce RTX 4070 Ti Video Card RTX 4070 Ti GAMING X SLIM 12G,1214,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605708
CORSAIR RM1000e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and MSI Ventus GeForce RTX 4070 Ti Video Card RTX 4070 Ti VENTUS 3X E 12G OC,1139,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605940
CORSAIR HX1500i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and MSI Ventus GeForce RTX 4070 Ti SUPER Video Card RTX,1499,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606145
CORSAIR RMx Shift Series RM850x Shift Fully Modular 80PLUS Gold ATX Power Supply and GIGABYTE GeForce RTX 4070 Ti SUPER WINDFORCE OC 16G Graphics Card 3x WINDFORCE Fans 16GB 256-bit GDDR6X GV-N407TSWF3OC-16GD Video Card,1279,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605903
CORSAIR RMx Shift Series RM850x Shift Fully Modular 80PLUS Gold ATX Power Supply and GIGABYTE AORUS GeForce RTX 4070 Ti ELITE 12G Graphics Card 3x WINDFORCE Fans 12GB 192-bit GDDR6X GV-N407TAORUS E-12GD Video Card,1489,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605919
CORSAIR HX1500i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti SUPER OC,1559,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606153
CORSAIR RMx Shift Series RM850x Shift Fully Modular 80PLUS Gold ATX Power Supply and GIGABYTE AERO GeForce RTX 4070 Ti Video Card GV-N407TAERO OCV2-12GD,1309,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605916
CORSAIR RMx Series (2021) RM850x CP-9020200-NA 850 W Power Supply and MSI Ventus GeForce RTX 4070 Ti SUPER Video Card RTX 4070 Ti SUPER 16G VENTUS 2X OC,1274,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605585
CORSAIR RMx Series (2021) RM850x CP-9020200-NA 850 W Power Supply and MSI Ventus GeForce RTX 4070 Ti Video Card RTX 4070 Ti VENTUS 2X WHITE 12G OC,1154,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605589
CORSAIR RMx Shift Series RM1000x Shift Fully Modular 80PLUS Gold ATX Power Supply and GIGABYTE AERO GeForce RTX 4070 Ti Video Card GV-N407TAERO OCV2-12GD,1339,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605996
CORSAIR RMx Shift Series RM850x Shift Fully Modular 80PLUS Gold ATX Power Supply and GIGABYTE GeForce RTX 4070 Ti GAMING OC V2 12G Graphics Card 3x WINDFORCE Fans 12GB 192-bit GDDR6X GV-N407TGAMING OCV2-12GD Video Card,1339,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605902
CORSAIR HX1000i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and MSI Ventus GeForce RTX 4070 Ti SUPER Video Card RTX,1404,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606070
CORSAIR HX1500i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and MSI Ventus GeForce RTX 4070 Ti SUPER Video Card RTX,1529,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606150
CORSAIR RM850e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and GIGABYTE AERO GeForce RTX 4070 Ti Video Card GV-N407TAERO OCV2-12GD,1254,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605716
CORSAIR RMx Shift Series RM850x Shift Fully Modular 80PLUS Gold ATX Power Supply and ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti Gaming Graphics Card (PCIe 4.0 12GB GDDR6X HDMI 2.1a DisplayPort 1.4a) TUF-RTX4070TI-12G-GAMING,1309,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605904
CORSAIR RMx Shift Series RM1000x Shift Fully Modular 80PLUS Gold ATX Power Supply and GIGABYTE GeForce RTX 4070 Ti SUPER GAMING OC 16G Graphics Card 3x WINDFORCE Fans 16GB 256-bit GDDR6X GV-N407TSGAMING OC-16GD Video Card,1369,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605992
CORSAIR HX1500i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and GIGABYTE AERO GeForce RTX 4070 Ti Video Card GV-N40,1499,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606156
CORSAIR RM850e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and GIGABYTE AORUS GeForce RTX 4070 Ti ELITE 12G Graphics Card 3x WINDFORCE Fan,1434,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605719
CORSAIR RMx Shift Series RM850x Shift Fully Modular 80PLUS Gold ATX Power Supply and ASUS ProArt GeForce RTX 4070 Ti 12GB OC Edition GDDR6X Graphics Card (PCIe 4.0 12GB GDDR6X DLSS 3 HDMI 2.1a DisplayPort 1.4a) PROART-RTX4070TI-O12G,1189,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605898
CORSAIR RMx Shift Series RM850x Shift Fully Modular 80PLUS Gold ATX Power Supply and GIGABYTE GeForce RTX 4070 Ti EAGLE OC 12G (rev. 2.0) Graphics Card 3x WINDFORCE Fans 12GB 192-bit GDDR6X GV-N407TEAGLE OC-12GD Rev2.0 Video Card,1289,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605901
CORSAIR RM1000e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti OC Edition Gaming Graphics Card,1249,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605947
CORSAIR HX1000i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and GIGABYTE GeForce RTX 4070 Ti SUPER AERO OC 16G Grap,1444,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606075
CORSAIR HX1000i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and GIGABYTE AERO GeForce RTX 4070 Ti Video Card GV-N40,1374,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606076
CORSAIR HX1500i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and GIGABYTE GeForce RTX 4070 Ti GAMING OC 12G Graphics,1529,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606151
CORSAIR RMx Series (2021) RM1000x CP-9020201-NA 1000 W Power Supply and ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti Gaming Graphics Card (PCIe 4.0 12GB GDDR6X HDMI 2.1a DisplayPort 1.4a) TUF-RTX4070TI-12G-GAMING,1324,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605744
CORSAIR RM1000e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and GIGABYTE GeForce RTX 4070 Ti SUPER AERO OC 16G Graphics Card 3x WINDFORCE,1379,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605955
CORSAIR RMx Shift Series RM1000x Shift Fully Modular 80PLUS Gold ATX Power Supply and ASUS ProArt GeForce RTX 4070 Ti 12GB OC Edition GDDR6X Graphics Card (PCIe 4.0 12GB GDDR6X DLSS 3 HDMI 2.1a DisplayPort 1.4a) PROART-RTX4070TI-O12G,1219,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605978
CORSAIR HX1000i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and GIGABYTE GeForce RTX 4070 Ti GAMING OC 12G Graphics,1404,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606071
CORSAIR HX1000i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 PLUS Platinum Efficiency and ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti SUPER OC,1434,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4606073
CORSAIR RMx Series (2021) RM850x CP-9020200-NA 850 W Power Supply and GIGABYTE GeForce RTX 4070 Ti GAMING OC V2 12G Graphics Card 3x WINDFORCE Fans 12GB 192-bit GDDR6X GV-N407TGAMING OCV2-12GD Video Card,1304,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605582
CORSAIR RMx Series (2021) RM850x CP-9020200-NA 850 W Power Supply and GIGABYTE AORUS GeForce RTX 4070 Ti ELITE 12G Graphics Card 3x WINDFORCE Fans 12GB 192-bit GDDR6X GV-N407TAORUS E-12GD Video Card,1454,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605599
CORSAIR RMx Series (2021) RM850x CP-9020200-NA 850 W Power Supply and ASUS ProArt GeForce RTX 4070 Ti 12GB OC Edition GDDR6X Graphics Card (PCIe 4.0 12GB GDDR6X DLSS 3 HDMI 2.1a DisplayPort 1.4a) PROART-RTX4070TI-O12G,1154,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605578
CORSAIR RM1000e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and ASUS ProArt GeForce RTX 4070 Ti 12GB OC Edition GDDR6X Graphics Card (PCIe,1189,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605938
CORSAIR RM1000e Fully Modular Low-Noise ATX Power Supply - ATX 3.0 PCIe 5.0 Compliant - 105°C-Rated Capacitors - 80 PLUS Gold Efficiency - Modern Standby Support and GIGABYTE GeForce RTX 4070 Ti SUPER GAMING OC 16G Graphics Card 3x WINDFORC,1339,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605952
CORSAIR RMx Series (2021) RM850x CP-9020200-NA 850 W Power Supply and GIGABYTE GeForce RTX 4070 Ti SUPER AERO OC 16G Graphics Card 3x WINDFORCE Fans 16GB 256-bit GDDR6X GV-N407TSAERO OC-16GD Video Card,1344,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605595
CORSAIR RMx Shift Series RM1000x Shift Fully Modular 80PLUS Gold ATX Power Supply and ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti Gaming Graphics Card (PCIe 4.0 12GB GDDR6X HDMI 2.1a DisplayPort 1.4a) TUF-RTX4070TI-12G-GAMING,1339,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605984
CORSAIR RMx Shift Series RM1000x Shift Fully Modular 80PLUS Gold ATX Power Supply and GIGABYTE GeForce RTX 4070 Ti EAGLE OC 12G (rev. 2.0) Graphics Card 3x WINDFORCE Fans 12GB 192-bit GDDR6X GV-N407TEAGLE OC-12GD Rev2.0 Video Card,1319,CORSAIR,0,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4605981
